Name,Ticker,"Sub-Sector","Market Cap","1Y Return vs Nifty","6M Return","1M Return","1M Return vs Nifty","% Away From 52W High","% Away From 52W Low","1Y Return","5Y CAGR","6M Return vs Nifty","Daily Volume","Face value","Close Price","1D Return","1W Return","1W Return vs Nifty","1D Change in Volume","1M Average Volume","1W Change in Volume","3M Average Volume"
Atlanta Ltd,ATLANTA,"Construction & Engineering","147.1075","-3.460378930431167","29.7945205479452","-0.7853403141361368","3.4162930285842195","78.10026385224276","39.85239852398523","-2.8205128205128243","-31.055532725327772","18.101753909213","14634","2","18.95","4.986149584487527","26.755852842809364","28.11374252152222","38.93477641697522","14434.166666666666","-35.33648535195086","224523.12307692308"
Noida Toll Bridge Company Ltd,NOIDATOLL,"Roads","147.09405157999998","-8.242205291204895","8.219178082191789","-1.2499999999999956","2.9516333427203607","31.01265822784809","42.342342342342356","-7.602339181286553","-9.620245123049653","-3.473588556540413","24124","10","7.9","0","1.2820512820512888","2.639940960764144","-31.33130283794939","137427.95833333334","-62.4681062916174","136116.8"
Sonal Mercantile Ltd,SONAL,"Diversified Financials","146.869401625","147.779855761131","153.5483870967742","-35.31928900592496","-31.1176556632046","73.23155216284987","216.93548387096774","148.41972187104932","56.87813006960178","141.855620458042","2094","10","98.25","-1.404917210235831","-6.517602283539481","-5.159712604826626","11.323763955342903","5670.958333333333","24.568709101725165","6194.676923076923"
Ravinder Heights Ltd,RVHL,"Real Estate","146.69553667","-21.20842798282804","21.794871794871796","-9.17782026768642","-4.976186924966063","41.05263157894736","31.944444444444443","-20.568561872909697",,"10.102105156139594","12782","1","23.75","-0.8350730688935253","-5.189620758483036","-3.831731079770181","-52.832207830547254","16218.958333333334","109.74729241877256","33550.93846153846"
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","146.666446","-22.76466517465603","-4.515319835154998","-6.8193740164364405","-2.617740673716084","55.376243197598065","5.295396166765443","-22.124799064737687","4.19123795172367","-16.2080864738872","1907","10","266.45","-2.68444119795472","-4.15467625899281","-2.7967865802799547","117.19817767653758","1008.0833333333334","202.6984126984127","1595.234375"
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","146.40289101","-52.60241562378222","-6.680657572577813","22.83609576427257","27.037729106992927","130.73463268365816","59.18854415274464","-51.96254951386388",,"-18.373424211310017","160341","10","133.4","1.1755783086841194","1.948796331677502","3.306686010390357","-23.589653167621353","136616.625","-12.178971064263298","93554.7076923077"
3rd Rock Multimedia Ltd,3RDROCK,"Hotels, Resorts & Cruise Lines","145.503425","-0.6398661099183431","0","0","4.201633342720356","0","0","0","-13.085755944652922","-11.692766638732202","5200","10","64.6","0","0","1.3578896787128552","0","5200","0","5200"
Arvee Laboratories (India) Ltd,ARVEE,"Specialty Chemicals","145.125","47.376711746801604","38.65779256794231","-0.8723235527359194","3.329309789984437","48.04000000000001","98.72813990461049","48.01657785671995",,"26.965025929210107","5330","10","125","-3.10077519379845","-3.5865792518318593","-2.228689573119004","-3.1965128950236106","5199.5","1084.4444444444443","3276.1846153846154"
Bhagyanagar India Ltd,BHAGYANGR,"Electrical Components & Equipments","144.93735","-13.151804982888743","19.426336375488905","-3.680336487907466","0.5212968548128902","31.00436681222709","34.114202049780374","-12.5119388729704","-1.9736138407260517","7.733569736756703","33651","2","45.8","1.1037527593818985","2.4608501118568102","3.8187397905696656","154.37296847834304","33699.375","82.50894890986007","52697.81538461539"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","144.72015565","34.35227637305702","4.3319838056680116","-5.776965265082271","-1.575331922361915","15.638339154055103","63.411540900443875","34.99214248297537","-2.568079613475127","-7.3607828330641905","2472","10","128.85","-3.6275243081525765","4.713531084924826","6.071420763637681","-47.437805655964276","4930.25","839.9239543726236","6432.153846153846"
Samkrg Pistons and Rings Ltd,SAMKRG,"Auto Parts","144.3122475","-14.357327355896695","5.696882837692574","-11.278195488721805","-7.076562146001448","31.864406779661024","19.33656957928802","-13.717461245978352","-16.014664203074013","-5.995883801039628","2625","10","147.5","0.37427696495407375","-2.800658978583196","-1.442769299870341","-72.435156988344","7653","49.82876712328767","6236.446153846154"
Patels Airtemp (India) Ltd,PATELSAI,"Industrial Machinery","143.5390976","21.841477173663755","23.170731707317092","-6.994864529838852","-2.7932311871184954","17.955064737242953","56.729334527006856","22.4813432835821","4.013309579894919","11.47796506858489","330","10","262.6","0.07621951219513928","-6.846399432422829","-5.488509753709974","-88.64027538726334","6193.166666666667","-96.16680218376118","7218.415384615385"
Zodiac Ventures Ltd,ZODIACVEN,"Real Estate","143.1936","5.980823545254067","48.653846153846146","1.71052631578947","5.912159658509826","26.778783958602848","107.79569892473116","6.62068965517241","-3.4429535644320497","36.961079515113944","25450","1","38.65","0.6510416666666667","1.3106159895150722","2.6685056682279273","1991.2078882497947","15893.75","24.969310090842132","14629.907692307692"
Reliance Chemotex Industries Ltd,RELCHEMQ,"Textiles","142.912801035","-0.6398661099183431","-8.808664259927804","-1.7120622568093444","2.489571085911012","37.292161520190035","12.767857142857132",,,"-20.501430898660004","5970","10","189.45","0","0.7980845969672786","2.155974275680134","104.17236662106703","6531.875","45.574250182882224","7754.123076923077"
Kotak Sensex 30 ETF,KTKSENSEX,"Equity","142.89995898","2.0961338900816466","13.646017699115033","-3.298192771084355","0.9034405716360014","7.1172714530447045","19.349442379182147","2.73599999999999","13.228750538286938","1.953251060382831","319","0","64.21","-0.38783741855414217","-1.954496869751109","-0.5966071910382538","-45.283018867924525","2378.375","-70.10309278350516","3567.9692307692308"
Syschem (India) Ltd,SYSCHEM,"Pharmaceuticals","142.390636","176.57906880132433","69.7463768115942","4.459308807134894","8.66094214985525","22.518676627534685","321.69216921692174","177.21893491124266","30.94345729533412","58.053610172862","171111","10","46.85","4.927211646136625","1.6268980477223427","2.984787726435198","184.6536465264839","40945.541666666664","200.05786834075684","42976.67692307692"
Ballarpur Industries Ltd,BALLARPUR,"Paper Products","142.28013316","-59.8991253691776","-24.13793103448275","-4.347826086956506","-0.14619274423615014","136.36363636363632","10.000000000000009","-59.25925925925925",,"-35.83069767321496","1131869","2","1.1","0","-4.347826086956506","-2.9899364082436515","145.68887673326213","1166108.5833333333","133.79346954962696","1113577.8113207547"
Bharat Immunologicals and Biologicals Corporation Ltd,BIBCL,"Pharmaceuticals","142.0622","-45.04483946693433","17.009345794392527","15.925925925925927","20.127559268646284","83.54632587859425","49.04761904761905","-44.40497335701598","-3.2644781240996235","5.316579155660325","242246","10","31.3","-4.863221884498474","-21.553884711779443","-20.195995033066588","185.4452902222327","383772.75","-54.414139095155114","190695.2"
Shigan Quantum Technologies Ltd,SHIGAN,"Auto Parts","141.7647015","-0.6398661099183431","-15.218483174284271","0.7159904534606307","4.917623796180987","65.87677725118482","45.01718213058419",,,"-26.911249813016475","6000","10","84.4","2.4893746205221756","5.500000000000007","6.857889678712862","-60","12571.42857142857","100","14020.408163265307"
Hilton Metal Forging Ltd,HILTON,"Industrial Machinery","141.75","235.93970633663747","111.17734724292102","7.105064247921373","11.306697590641729","16.654904728299247","255.1378446115288","236.5795724465558","11.66985142045085","99.4845806041888","325347","10","70.85","4.962962962962955","11.137254901960775","12.49514458067363","160.81592406727486","124507.66666666667","485.5039861788472","199059.0153846154"
Trident Lifeline Ltd,TLL,,"141.72764","-0.6398661099183431",,"-5.555555555555555","-1.353922212835199","51.218487394957975","15.815085158150843",,,"-11.692766638732202","6000","10","119","-3.4482758620689653","-4.032258064516129","-2.674368385803274","-50","12350","400",
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,,"141.6825","-34.07955979211362","-24.584237165582074","-9.775086505190309","-5.573453162469953","96.06903163950145","7.249357326478156","-33.439693682195276","15.587968175677801","-36.277003804314276","254","10","104.3","-0.6193425440686094","-0.6666666666666694","0.6912230120461857","109.91735537190083","1312.4583333333333","-80.72837632776935","1318.1076923076923"
Ashapuri Gold Ornament Ltd,AGOL,"Precious Metals, Jewellery & Watches","141.617069","-23.45172000378464","37.93103448275861","-1.7543859649122806","2.4472473778080754","80.08928571428571","44.329896907216515","-22.811853893866296",,"26.23826784402641","1169","10","56","-1.1473962930273585","-4.5996592844974495","-3.2417696057845946","-47.88230049041462","32496.875","-83.84019905999448","20496.907692307694"
IL&FS Transportation Networks Ltd,IL&FSTRANS,"Roads","141.45281161","-25.84995014353179","1.1363636363636322","0","4.201633342720356","60.67415730337078","18.666666666666675","-25.210084033613445","-45.709527515144124","-10.556403002368569","25577","10","4.45","3.4883720930232642","8.536585365853673","9.894475044566528","-4.978266523015195","57925.666666666664","-78.69346817390435","51621.307692307695"
Indbank Merchant Banking Services Ltd,INDBANK,"Investment Banking & Brokerage","141.344567","29.2139961030253","64.55026455026457","2.6402640264026425","6.841897369122998","34.88745980707395","75.70621468926555","29.853862212943643","3.3703421808257694","52.85749791153237","189624","10","31.1","-2.3547880690737832","-3.5658914728682127","-2.208001794155358","-29.596792158609937","2356190.875","-36.35411632028355","1087877.6615384615"
Himalaya Food International Ltd,HFIL,"Packaged Foods & Meats","141.20983696","-9.335518283831389","20.448877805486273","13.91509433962264","18.116727682342997","20.082815734989644","47.25609756097562","-8.695652173913047","-9.117150633624382","8.75611116675407","46540","10","24.15","-1.0245901639344264","0.20746887966803798","1.565358558380893","-71.33671659440284","277222.625","-16.249775058484794","157941.9846153846"
Indian Card Clothing Company Ltd,INDIANCARD,"Industrial Machinery","141.1907168","-14.200768926557037","-20.473657113437458","10.438512869399416","14.640146212119772","43.28873543375054","26.12955906369081","-13.560902816638695","1.986185326095491","-32.16642375216966","4303","10","231.7","-2.503681885125191","1.5337423312883436","2.8916320100011985","-69.0231084875099","14641.666666666666","-35.43885971492873","7447.6461538461535"
Gautam Gems Ltd,GGL,"Precious Metals, Jewellery & Watches","141.1536277","65.65643018637795","149.44444444444446","37.05738705738706","41.25902040010742","15.812917594654795","197.35099337748343","66.29629629629629",,"137.75167780571226","46291","10","22.45","-4.872881355932212","4.321561338289961","5.679451017002816","-78.19003331024702","400082.2916666667","-93.86987843313823","280318.6769230769"
ICICI Prudential Nifty Next 50 ETF,ICICINXT50,"Equity","141.05316456","-1.739522467306652","10.862865947611722","-4.448871181938907","-0.2472378392185508","21.843873059995357","31.615853658536608","-1.099656357388309",,"-0.8299006911204803","39509","0","43.17","-0.438191881918814","-0.9180628873077773","0.43982679140507785","-27.486464164448932","83181.70833333333","-11.517961121562305","89269.83076923077"
Graviss Hospitality Ltd,GRAVISSHO,"Hotels, Resorts & Cruise Lines","141.03827","-10.511110745111477","11.702127659574465","2.9411764705882426","7.142809813308599","17.85714285714286","33.33333333333333","-9.871244635193134","-2.1410193828299118","0.009361020842263201","27530","2","21","5","0.2386634844868769","1.596553163199732","1963.7181409295351","4337.166666666667","176.1560838599659","2883.5692307692307"
JHS Svendgaard Laboratories Ltd,JHS,"FMCG - Personal Products","140.83400905","-27.49797421802646","-1.1415525114155252","-4.835164835164841","-0.6335314924444848","54.27251732101617","13.054830287206265","-26.858108108108116","-21.70824700378121","-12.834319150147728","60336","10","21.65","-0.23041474654378208","-3.1319910514541514","-1.7741013727412962","-70.2344304996448","165485.70833333334","-31.487747825494516","115643.21538461538"
Competent Automobiles Company Ltd,COMPEAU,"Retail - Speciality","140.80486","36.26489579484356","43.48097317529631","18.5872647589585","22.788898101678857","23.826086956521753","64.28571428571428","36.904761904761905","-3.916086946512065","31.78820653656411","1951","10","230","0.3928415539065935","0.5684302579798913","1.9263199366927464","0.2054442732408834","16987.041666666668","-12.511210762331839","6830.076923076923"
IVP Ltd,IVP,"Commodity Chemicals","140.74696469","9.84852460265171","-10.650696018128837","3.6036036036036125","7.805236946323969","46.15942028985507","24.100719424460436","10.488390712570052","-7.52411473900072","-22.34346265686104","22205","10","138","1.2472487160674897","10.355857656937227","11.713747335650082","-65.6885468817603","14305.416666666666","362.3152196543827","15389.83076923077"
Archidply Industries Ltd,ARCHIDPLY,"Wood Products","140.743525","35.081429277716595","33.494208494208515","-15.464547677261603","-11.262914334541247","52.13304410701374","81.73455978975035","35.72129538763494","-10.02209716354029","21.801441855476313","60880","10","69.15","-2.399435426958347","-4.883081155433284","-3.525191476720429","170.9390298175345","67650.95833333333","-18.155542111984943","79977.58461538462"
DEV Information Technology Ltd,DEVIT,"IT Services & Consulting","140.4621928","-0.6398661099183431","53.86959171237051","1.8966908797417226","6.098324222462079","13.702970297029715","146.34146341463415",,,"42.176825073638305","18246","10","126.25","-0.43375394321766336","-1.5978176149649346","-0.23992793625207942","-63.16915623738393","71069.04166666667","-78.01554310500633","115968.03076923077"
P.E. Analytics Ltd,PROPEQUITY,"Real Estate","140.4601936","-0.6398661099183431","-9.863945578231293","-11.073825503355705","-6.872192160635349","54.0377358490566","1.9230769230769162",,,"-21.556712216963497","4800","10","132.5","-1.1194029850746268","-1.9970414201183349","-0.6391517414054797","-73.33333333333333","7854.545454545455","0","11129.032258064517"
Majestic Auto Ltd,MAJESAUT,"Auto Parts","140.365953","-0.19542166547390288","4.831851565519908","6.855791962174932","11.057425304895288","21.68141592920354","23.216719672875975","0.44444444444444026","-3.807859059920249","-6.860915073212294","3261","10","135.6","0.44444444444444026","2.3782559456398684","3.736145624352724","-22.04159693999522","2861.25","1.462352209085252","2460.123076923077"
Paul Merchants Ltd,PML,"Consumer Finance","140.23462","-18.8875984158371","26.61748813607104","0.4136080783992385","4.6152414211195945","26.020483894908697","41.667542845126704","-18.247732305918756","-21.706408962662003","14.924721497338837","488","10","1347.4","-1.2278708353186965","7.25145267850037","8.609342357213226","-61.993769470404985","1796.7083333333333","-79.67513536026655","1139.6615384615384"
Pmc Fincorp Ltd,PMCFIN,"Diversified Financials","139.9240344","-67.74512926781307","-29.775280898876403","-12.280701754385968","-8.079068411665611","359.20000000000005","8.69565217391306","-67.10526315789473","30.520646001219976","-41.468047537608605","3200337","1","2.5","-4.580152671755729","-3.8461538461538494","-2.4882641674409944","441.78903602179116","882125.625","434.2086198838219","810079.3846153846"
Bal Pharma Ltd,BALPHARMA,"Pharmaceuticals","139.83990056","-25.23276798883275","-2.5889967637540514","1.2331838565022357","5.434817199222592","64.83942414174973","6.172839506172845","-24.592901878914407","-4.852838158214623","-14.281763402486254","14051","10","90.3","0.5567928730512249","-0.932528798683498","0.4253608800293571","-42.340678731174854","82955.45833333333","-46.30875047764616","41058.63076923077"
SAL Steel Ltd,SALSTEEL,"Iron & Steel","139.7702215","14.996497526445296","92.72727272727273","19.101123595505623","23.30275693822598","9.748427672955962","113.42281879194628","15.636363636363638","16.686861007748345","81.03450608854052","246862","10","15.9","-3.3434650455926986","5.647840531561459","7.005730210274314","-38.542008982363896","374885.5833333333","-38.44331624409025","291190.1692307692"
Generic Engineering Construction and Projects Ltd,GENCON,"Construction & Engineering","139.69179939","-14.32807903767501","11.82266009852216","5.41795665634675","9.619589999067106","30.249632892804712","23.818181818181806","-13.688212927756668",,"0.12989345978995814","85412","5","34.05","2.7149321266968283","4.76923076923076","6.127120447943615","198.69557614967653","77250.375","358.83427343540154","54439.092307692306"
Kshitij Polyline Ltd,KSHITIJPOL,"Stationery","139.54716915","-0.6398661099183431",,"-31.190476190476197","-26.98884284775584","155.0173010380623","115.67164179104475",,,"-11.692766638732202","1332191","2","28.9","4.900181488203258","1.9400352733685966","3.297924952081452","-30.360468818038445","1158763.5","-45.41281377497815","1093514.0615384616"
Duncan Engineering Ltd,DUNCANENG,"Auto Parts","139.39464","49.18184545901983","69.650067294751","-7.008483954260421","-2.8068506115400647","20.05817797170435","107.71765998352096","49.82171156893818","30.191487733101894","57.957300656018795","1440","10","378.15","0.2651464934376243","3.2491467576791746","4.60703643639203","-24.843423799582464","1819.5","616.4179104477612","3522"
Akshar Spintex Ltd,AKSHAR,"Textiles","139.24443","-0.6398661099183431","-38.857782754759235","-19.587628865979386","-15.38599552325903","135.989010989011","84.14839797639124",,,"-50.55054939349144","170","10","54.6","-1.974865350089769","-9.452736318407952","-8.094846639695097","-34.86590038314176","87152.45833333333","-96.43531138603481","185773.6769230769"
Hindustan Adhesives Ltd,HINDADH,"Packaging","139.0354525","-22.56618657152508","-41.47071872227151","-8.46487424111014","-4.263240898389784","149.53572105362892","8.759274525968674","-21.926320461606736","23.189822650123727","-53.163485361003715","4304","10","263.85","-2.9070837166513255","-10.316111488783129","-8.958221810070274","11.531484840632288","3966.5","144.96300512236766","4068.369230769231"
Le Merite Exports Ltd,LEMERITE,"Textiles","138.890115","-0.6398661099183431","-5.426356589147287","-8.750934928945393","-4.549301586225036","42.622950819672134","16.1904761904762",,,"-17.119123227879488","20800","10","61","3.1276415891800533","3.5653650254668956","4.923254704179751","0","16695.652173913044","-51.851851851851855","35075"
Salona Cotspin Ltd,SALONA,"Textiles","138.874736","-5.398298197429742","24.351344917876688","-10.501970190166192","-6.300336847445836","33.99693721286372","35.09180243082493","-4.758432087511399","9.020825193038995","12.658578279144486","326","10","261.2","-1.0231148162182602","-2.609992542878449","-1.2521028641655938","-74.00318979266348","2379.4166666666665","-76.73090649536046","5427"
Smartlink Holdings Ltd,SMARTLINK,"Communication & Networking","138.602625","-34.021299491351726","21.75824175824176","-12.314023425134529","-8.112390082414173","63.682310469314075","43.30056906363164","-33.38143338143338","1.2825665183789692","10.065475119509557","11013","2","138.5","-0.32385750269880437","-0.5385996409335727","0.8192900377792824","108.97533206831119","23774.416666666668","52.97958049729129","62099.907692307694"
Nila Spaces Ltd,NILASPACES,"Real Estate","137.86122","-31.032022972663437","7.575757575757576","-10.12658227848102","-5.924948935760664","80.2816901408451","31.481481481481467","-30.392156862745093",,"-4.117009062974626","98953","1","3.55","1.4285714285714235","1.4285714285714235","2.7864611072842784","-62.91200347818265","229972.16666666666","-18.16452607987297","234644.2"
Trans Financial Resources Ltd,LASTMILE,,"137.65834704","752.1187545797368","161.41649048625797","26.95071868583162","31.152352028551977","4.326728669632018","826.2172284644196","752.7586206896551","43.957012408959216","149.72372384752578","6403","10","123.65","4.966044142614609","27.474226804123717","28.83211648283657","1037.3001776198935","1327.7083333333333","146.26923076923077","687.7936507936508"
Omax Autos Ltd,OMAXAUTO,"Auto Parts","137.09844533","34.83752082475503","32.54670599803344","15.213675213675224","19.41530855639558","30.415430267062305","61.8247298919568","35.477386934673376","-8.158676658994235","20.853939359301236","777102","10","67.4","5.1482059282371475","21.22302158273382","22.580911261446676","774.7405389585538","196407.16666666666","2467.6590120601354","200916.0153846154"
Shah Alloys Ltd,SHAHALLOYS,"Iron & Steel","136.9989768","30.736457277954603","-13.771320277953258","21.657754010695182","25.85938735341554","98.09523809523807","46.7741935483871","31.376323387872947","27.570499867373233","-25.46408691668546","20967","10","68.25","-1.3728323699422005","6.1430793157076256","7.5009689944204805","65.10748877864398","48214.916666666664","-23.25683540133963","30484.63076923077"
Naga Dhunseri Group Ltd,NDGL,"Investment Banking & Brokerage","136.43","-0.7477730866625326","13.552152948143139","-11.393491319559056","-7.191857976838699","20.278626238545794","22.016180347241175","-0.10790697674418943","-8.650706194779112","1.8593863094109366","114","10","1342.3","-1.6125485597009457","-1.943166045730158","-0.5852763670173029","-38.70967741935484","396.5833333333333","-64.375","530.7384615384616"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","136.38126897","-17.574280258776117","-13.822629969418957","-2.5250778277412698","1.6765555149790865","62.52661462029807","7.8866768759571215","-16.934414148857773","-9.331691041942081","-25.515396608151157","3201","10","281.8","3.2423520791353813","0.8409375559134095","2.1988272346262647","-5.3798403783624","2312.0416666666665","81.4625850340136","3324.9846153846156"
Coromandel Engineering Company Ltd,COROENGG,"Construction & Engineering","136.09158381","16.269754881335313","35.47297297297297","4.427083333333341","8.628716676053697","14.71321695760599","43.214285714285715","16.909620991253657","-9.635206068583646","23.780206334240766","558","10","40.1","-2.075702075702079","7.076101468624829","8.433991147337684","-94.97116077865897","11048.833333333334","-91.347495735773","9188.907692307692"
Seacoast Shipping Services Ltd,SEACOAST,,"135.680025","-78.71678918684142","48.88059701492537","-6.77570093457944","-2.574067591859084","457.6441102756892","94.63414634146343","-78.07692307692308",,"37.18783037619317","620372","1","3.99","-0.9925558312655095","-0.7462686567164021","0.6116210219964531","1.740523715107116","1037210.0833333334","-25.499454790875074","909490.0461538462"
Umang Dairies Ltd,UMANGDAIRY,"FMCG - Foods","135.31968","-15.236357337988515","20.734126984126988","-8.633633633633623","-4.432000290913267","47.24732949876744","39.40435280641468","-14.596491228070173","-9.302864101096542","9.041360345394786","9406","5","60.85","-1.0569105691056888","-1.1372867587327307","0.2206029199801245","293.55648535564853","24240.083333333332","-12.648588410104011","22893.553846153845"
Coral India Finance and Housing Ltd,CORALFINAC,"Real Estate","135.213964875","-15.889866109918346","-0.44052863436122935","-3.69318181818183","0.5084515245385264","65.19174041297934","12.99999999999999","-15.250000000000004","-6.969925077468364","-12.133295273093431","16178","2","33.9","1.0432190760059656","1.0432190760059656","2.4011087547188206","40.60490179037024","38583.75","72.14300915088317","28118.830769230768"
Starteck Finance Ltd,STARTECK,"Diversified Financials","135.12734955","-0.6398661099183431","11.034482758620687","4.068441064638779","8.270074407359136","43.07636097917429","18.999999999999993",,,"-0.6582838801115152","13846","10","136.85","0.3667033370003667","-4.065895548545399","-2.7080058698325438","3.2744088908778997","12403.041666666666","7.001545595054096","11663.738461538462"
Maruti Infrastructure Ltd,MAINFRA,"Construction & Engineering","135.0625","81.76833201134554","89.19397697077058","46.201232032854215","50.40286537557457","7.631086142322108","126.27118644067794","82.40819812126388","30.240267198594985","77.50121033203837","5812","10","106.8","-1.1568718186024989","3.941605839416056","5.299495518128911","-23.82699868938401","11793.791666666666","-68.1778361804643","8071.123076923077"
Remsons Industries Ltd,REMSONSIND,"Auto Parts","135.00662591","2.2010429809907475","6.9545454545454595","-9.080370942812982","-4.8787376000926255","28.346791330216735","49.49174078780179","2.840909090909091","16.329869632864003","-4.7382211841867425","2901","10","235.3","-0.4231908590774439","-2.1621621621621574","-0.8042724834493022","-39.92545040381031","4381.166666666667","91.35883905013192","7608.153846153846"
Palash Securities Ltd,PALASHSECU,"Diversified Financials","134.99186149000002","56.21061711918908","55.08712759977513","42.80538302277432","47.00701636549468","10.76476984414645","81.27463863337714","56.850483229107425","9.70853000096037","43.39436096104293","893","10","137.95","2.223045572434235","-1.393852751965702","-0.03596307325284687","8.50546780072904","18746.083333333332","84.50413223140495","15679.353846153846"
Bhagyanagar Properties Ltd,BHAGYAPROP,"Real Estate","134.858925","16.281077024617026","8.91472868217053","1.3221153846153777","5.523748727335734","9.13404507710558","53.83211678832116","16.92094313453537","10.14501494686304","-2.778037956561672","110503","2","42.15","0","0","1.3578896787128552","0","41938.5","0","15991.08888888889"
BLS Infotech Ltd,BLSINFOTE,,"134.372307591","304.693467223415","-24.189526184538646","-2.250803858520895","1.9508294841994611","180.26315789473682","305.33333333333337","305.3333333333333","54.08526437513652","-35.882292823270845","367956","1","3.04","-0.9771986970683976","0.3300330033003377","1.687922682013193","59.2118073133689","516088.4166666667","37.441122968485615","479542.23076923075"
IP Rings Ltd,IPRINGLTD,"Auto Parts","134.364169","-29.290452811352502","-3.055801594331269","-6.452991452991451","-2.251358110271095","51.439013248058465","19.617486338797807","-28.650586701434158","-14.532518854762477","-14.748568233063471","1982","10","109.45","3.254716981132078","1.766620176662023","3.1245098553748782","41.36947218259629","2997.625","16.45123384253819","2138.8153846153846"
Thakkers Developers Ltd,THAKDEV,"Real Estate","134.19","4.142131077142143","15.59348332040341","5.974395448079663","10.176028790800018","59.328859060402685","53.92561983471076","4.781997187060487","14.655181343429957","3.9007166816712076","4742","10","149","-0.06706908115358438","11.360239162929737","12.718128841642592","37.72872494917223","1250.3333333333333","3147.945205479452","1092.5846153846153"
Resonance Specialties Ltd,RESONANCE,"Specialty Chemicals","134.02584","-45.242475837083234","-23.51785129380937","-0.04280821917807976","4.158825123542276","86.29550321199144","5.180180180180183","-44.60260972716489","21.441444395771512","-35.21061793254157","2874","10","116.75","0.5598621877691694","-0.4688832054560931","0.8890064732567621","-23.867549668874172","5583.25","-36.33141338059371","7237.723076923077"
Tyche Industries Ltd,TYCHE,"Pharmaceuticals","133.91625","-33.55653277658501","7.6473046385290475","-1.941377997716013","2.260255345004343","54.42546583850931","22.66666666666668","-32.916666666666664","-2.0288111788559937","-4.0454620002031545","1676","10","128.8","-1.4159969383849937","-2.015975656143003","-0.658085977430148","89.80747451868629","8948.416666666666","17.202797202797203","5449.461538461538"
Max Heights Infrastructure Ltd,MAXHEIGHTS,"Real Estate","133.068643125","372.56455377958446","546.4150943396227","168.07511737089203","172.2767507136124","4.086398131932278","628.936170212766","373.2044198895028","9.583613256549949","534.7223277008904","181672","10","85.65","0.4692082111437017","16.76891615541924","18.126805834132096","38.502237571377385","93961.54166666667","236.46701485350223","43377.83050847457"
Bemco Hydraulics Ltd,BEMHY,"Industrial Machinery","132.776424","161.72638903411456","68.976941425921","10.618547757439043","14.820181100159399","0","211","162.3662551440329","31.8496112023402","57.284174787188796","1245","10","637.55","4.998353096179168","27.599319523666566","28.95720920237942","-77.41291727140784","1375.2916666666667","234.67741935483872","1538.753846153846"
Poddar Housing and Development Ltd,PODDARHOUS,"Real Estate","132.591823","3.9790715344234577","20.943340255117164","-13.32908163265306","-9.127448289932703","53.544272749570766","38.62631757905473","4.618937644341801","-31.310104556758724","9.250573616384962","1665","10","203.85","-2.905453679447485","-6.2974028958860115","-4.939513217173157","-79.70502194051681","5430.666666666667","-36.40183346065699","9366.723076923077"
Alpa Laboratories Ltd,ALPA,"Pharmaceuticals","132.450577","-27.082740079294084","1.9591836734693924","-1.0301109350237696","3.1715224076965867","74.2193755004003","31.890179514255546","-26.44287396937574","4.093187735643267","-9.73358296526281","14310","10","62.45","-0.7942811755361397","-0.8730158730158685","0.4848738056969867","-68.30634980399105","162288.625","-83.8252082603339","108706.38461538461"
Innovators Facade Systems Ltd,INNOVATORS,"Construction & Engineering","132.074656","31.5995161294639","20.280948200175587","13.976705490848584","18.17833883356894","28.321167883211686","37.000000000000014","32.239382239382245",,"8.588181561443385","8000","10","68.5","-2.142857142857143","0.8836524300441742","2.241542108757029","150","38533.333333333336","-78.26086956521739","28258.46153846154"
AJR Infra and Tolling Ltd,AJRINFRA,"Construction & Engineering","131.85630136","-50.639866109918344","-9.677419354838719","-9.677419354838719","-5.475786012118363","164.28571428571433","11.99999999999999","-50","-16.74467925981269","-21.37018599357092","765907","2","1.4","0","3.7037037037036904","5.061593382416546","56.534366122340536","860931.7916666666","103.49409370367025","831614.2923076923"
Swadeshi Polytex Ltd,SWADPOL,,"131.82","375.5506100805579","87.16577540106952","13.268608414239486","17.470241756959844","82.42857142857143","717.7570093457942","376.1904761904762","98.00403510616445","75.47300876233732","6247","1","35","3.5502958579881745","17.056856187290975","18.41474586600383","55.398009950248756","5616.25","85.42594241614722","5365.092307692307"
Secur Credentials Ltd,SECURCRED,"Employment Services","131.8114596","-0.6398661099183431",,"7.607309817254559","11.808943159974916","310.42654028436016","88.53313477289649",,,"-11.692766638732202","368098","10","31.65","-1.4018691588785135","-73.06382978723404","-71.70594010852119","12.78721676650376","916272.2083333334","683.8209616285508",
Jayant Infratech Ltd,JAYANT,,"131.59030654","-0.6398661099183431",,"-1.4473993880913103","2.754233954629046","61.19402985074627","450.9868421052632",,,"-11.692766638732202","4000","10","418.75","2.962871895746253","13.74439766399566","15.102287342708514","33.333333333333336","5423.913043478261","166.66666666666666","6681.0344827586205"
Niraj Cement Structurals Ltd,NIRAJ,"Construction & Engineering","131.5086075","-1.2514869050253854","13.240418118466902","8.514190317195327","12.715823659915683","21.69230769230768","26.7056530214425","-0.6116207951070423",,"1.5476514797347","30573","10","32.5","-0.7633587786259542","-4.12979351032448","-2.771903831611625","9.357227170297243","80114.625","-83.59861591695501","41013.04615384615"
