Name,Ticker,"Sub-Sector","Market Cap","1Y Forward Revenue Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","5Y Hist Op. Cash Flow Growth","1Y Hist Op. Cash Flow Growth","5Y Historical Revenue Growth","3Y Historical Dividend Growth","1Y Forward EPS Growth","1Y Historical Revenue Growth"
Indrayani Biotech Ltd,INDRANIB,"Software Services","266.1164178",,,"121.9120726981552",,,"179.6127562642369",,,"1480.769230769231",,,,"189.27902621722845"
Affordable Robotic & Automation Ltd,AFFORDABLE,"Software Services","265.68756",,,"167.51412429378476","-18.090773143551488",,"710.8433734939755","-5.243757402164128",,"-65.84507042253522","12.135459232699297",,,"44.37533321485694"
Shiv Aum Steels Ltd,SHIVAUM,"Commodities Trading","265.2078",,,"478.24074074074224","25.584534334054432",,"175.452196382429","19.279359762496885",,"-2.908277404921698","10.36204786767787",,,"52.20280764635603"
Virtuoso Optoelectronics Ltd,VOEPL,,"265.17653315999996",,,"64.50263317722496",,,"57.109190887667054",,,"1925.9615384615383",,,,"73.3725761772853"
Eros International Media Ltd,EROSMEDIA,"Movies & TV Serials","264.243397845",,,"95.80057355529281",,,"207.33767376385714","-30.86877061127298","-13.231891371023785","-60.350383982446516","-20.268674546725297",,,"19.797803102410416"
Arrow Greentech Ltd,ARROWGREEN,"Packaging","264.038915",,,"-245.171339563863",,,"-149.77293369663943",,"-32.1498236139766","155.31914893617022","-9.227132470516718",,,"-35.73895655335393"
Sejal Glass Ltd,SEJALLTD,"Building Products - Glass","262.6",,,"1327.1103719341734",,,"1295.9134615384617",,,"-317.7536231884058","93.67654572771474",,,"1610.8716944172381"
Birla Precision Technologies Ltd,BIRLAPREC,"Industrial Machinery","262.38997074",,,"636.4708257076642",,,"89.11253430924116",,"11.04414205512323","-10.532736884912566","9.833417597939098",,,"43.2725594276483"
Scooters India Ltd,SCOOTER,"Three Wheelers","262.253126275",,,"115.57747636662556",,,"128.30716283071627",,,"46.5648854961832","-23.61117470468157",,,"179.21108742004267"
Menon Pistons Ltd,MENNPIS,"Auto Parts","261.885",,,"110.17897091722533","20.48667291893189",,"98.63091842555589","15.664625245325393","-23.414378497040133","-89.79118329466357","9.56081849598387","0",,"54.50254175744369"
Systematix Corporate Services Ltd,SYSTMTXC,"Diversified Financials","261.81180386",,,"1226.515151515154","34.48174486475706",,"1033.4905660377374","28.987534409304306",,"183.52017937219728","15.743294134918461",,,"63.12107623318386"
Hindusthan Urban Infrastructure Ltd,HUIL,"Heavy Electrical Equipments","261.126112875",,,"-795.1807228915596",,,"-5.401683244070436","3.9189465246090904","-9.751524518820053","-48.21022727272727","1.9704197966967207",,,"36.42759250799452"
Multibase India Ltd,MULTIBASE,"Specialty Chemicals","260.6661",,,"-5.522388059701613","-13.77342675993052",,"-10.895660203139498","-14.45122614694797","0.9890144968153214","-50.7201646090535","-5.8880139316952125",,,"13.642683350712526"
SRG Housing Finance Ltd,SRGHFL,"Consumer Finance","260",,,"7.912904938927295","47.62599956387164",,"7.405971306708072","44.80984958102496",,"112.83959806475623","40.761449594106836",,,"4.943263336376691"
Mangalam Worldwide Ltd,MWL,"Iron & Steel","259.7071444",,,"273.28003284290827",,,"271.45270270270424",,,"-71.45421903052065",,"534.1325705384996",,"75.8860571692328"
G M Polyplast Ltd,GMPL,,"259.635684",,,"9.310939550489998","49.37552176578621",,"19.757365684575344","32.84717245765911","32.59424256515169","225.81395348837214","10.766514929324078",,,"42.73438991789193"
Brooks Laboratories Ltd,BROOKS,"Labs & Life Sciences Services","259.62655412",,,"16.425619834710808",,,"-1167.4603174603278",,,"-939.4618834080718","9.792631961037014",,,"17.9510193614566"
Mazda Ltd,MAZDA,"Industrial Machinery","259.544025",,,"30.06736068585432","11.814731968971671",,"17.874952052167284","11.216433216154641","2.7625949012106243","-57.95795795795796","7.831046524098029","10.369130283278437",,"8.622360007750451"
MBL Infrastructures Ltd,MBLINFRA,"Construction & Engineering","259.2676944",,,"-99.77904040404043",,,"-44.98473709101854","16.250440708990908",,"-145.23314523314525","-35.42917275210395",,,"-21.4955242774044"
E2E Networks Ltd,E2E,"Software Services","259.03237977",,,"616.8498075483225","-3.4619379085295554",,"106.1946902654867","6.570558972227514","13.475661549514495","103.5377358490566","12.08082416064926",,,"44.04302261445119"
Solex Energy Ltd,SOLEX,"Industrial Machinery","258.8",,,"-55.00662397880331","-13.097579930358139",,"-39.729729729729755","-1.3762771137043495","35.86201187975122","132.38866396761134","16.076168205866594",,,"-9.102275568892226"
IFL Enterprises Ltd,IFL,"Textiles","257.69455275999997",,,"-74.91467598125783",,,"-157.14285714285796",,,"2009.5238095238096","-6.350085829911823",,,"73.46938775510203"
Bhartiya International Ltd,BIL,"Apparel & Accessories","257.69249319",,,"-168.72256714112342",,,"27.8799019607838","-3.73096472825043",,"74.0053050397878","2.286096695998663",,,"31.145407886651945"
All E Technologies Ltd,ALLETEC,"IT Services & Consulting","257.57671488",,,"-15.101229130457574",,,"22.411831626848663",,,"-23.964497041420124",,,,"28.955288048151328"
EFC (1) Ltd,EFCIL,,"256.695808",,,"-85.71428571428571","-27.522033632230592",,"-74.99999999999999","-19.725843823977062",,"-100","-54.236163499859934",,,"-31.25"
Ruttonsha International Rectifier Ltd,RIR,"Electronic Equipments","255.4350666",,,"108.9389703769125","33.4292731104628",,"51.96629213483157","8.914201532947397",,"-147.05882352941177","9.016017903399565","0",,"42.95934959349594"
Reliance Capital Ltd,RELCAPITAL,"Diversified Financials","254.87553553",,,"52.534315612520295",,,"13.475619704912434",,,"-0.7724710446598723","1.8163879862371557",,,"-0.039877735897531075"
Harrisons Malayalam Ltd,HARRMALAYA,"Agro Products","254.038649825",,,"-42.86067804998765","41.365269477920855",,"-33.757742601514124","10.881718150475827","12.202157263112024","-8.706225680933848","4.908557368339661",,,"5.445653610609336"
Bombay Metrics Supply Chain Ltd,BMETRICS,"Logistics","253.9746",,,"-32.98506153458863",,,"0.9708737864079848",,,"-1239.2857142857142",,,,"91.39154581919162"
Aarvi Encon Ltd,AARVI,"Outsourced services","253.47168",,,"15.171755725191167","-30.235248407265715",,"19.68438538206009","8.037930811532945",,"-161.34354743665293","13.542915934770217","25.99210498948732",,"41.96187956293793"
B-Right RealEstate Ltd,BRRL,,"253.269368",,,"72.0444675401804",,,"186.84210526315792",,,"209.84455958549225",,,,"146.21848739495795"
Modi Naturals Ltd,MODINATUR,"Agro Products","252.24199220999998",,,"-11.206077872743867",,,"-3.026706231453577","29.36449636043459",,"-240.08620689655174","10.160599337352206",,,"6.486208131828763"
DIGJAM Ltd,DIGJAMLMTD,"Textiles","250",,,"-64.48067315995546",,,"-53.36206896551729",,,"-157.37538148524925","-18.524409225310755",,,"19.416832339297518"
Kamat Hotels (India) Ltd,KAMATHOTEL,"Hotels, Resorts & Cruise Lines","248.92973219",,,"37.88305328130365",,,"178.89634601043997","-16.705444878233912","0.6308601449182882","2938.6138613861385","-8.213434289397926",,,"104.47907891041841"
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","247.72441457",,,"130.6113723813595",,,"64.13762681958515","2.966449722990805",,"24.10157752981918","-1.1320781643932465","-20.62994740159002",,"5.136451015971666"
PVP Ventures Ltd,PVP,"Real Estate","247.50322801",,,"-5.479694981379665",,,"-51.008645533141205",,,"-455.55555555555554","-20.678706342281718",,,"150.98834262544347"
Rudrabhishek Enterprises Ltd,REPL,"Real Estate","247.30405",,,"10.149253731343228","17.939968961500607",,"-18.61213235294119","20.922076937453827",,"-215.06024096385542","18.691634460413418",,,"8.266020463112556"
Kriti Nutrients Ltd,KRITINUT,"Agro Products","247.2608712",,,"-18.260292164674773","14.372465053670025",,"-7.995129870129946","6.214471258065379",,"-216.5188470066519","10.491409314631772","0",,"9.201311172401837"
Super Sales India Ltd,SUPER,"Conglomerates","246.64145",,,"447.27272727272606","27.012184416851113",,"113.1320393002636","15.86650230927351","6.416669691978649","141.6828793774319","12.590355949569476","58.74010519681994",,"59.503886347577065"
Zodiac Clothing Company Ltd,ZODIACLOTH,"Apparel & Accessories","246.60492875999998",,,"46.88180381724302",,,"169.54022988505938","-5.4902767132930075",,"36.725146198830416","-12.697624182946166",,,"20.272919770998364"
Pradeep Metals Ltd,PRADPME,"Iron & Steel","246.35655",,,"147.64267990074524","77.26129227725622",,"59.438775510204295","28.43586327540466","-0.1452321767606124","-51.070578905630455","11.071241982724288","14.471424255333186",,"42.53004427577483"
Modi's Navnirman Ltd,MODIS,,"246.1014",,,"47.015000000000065",,,"93.22033898305085",,,"359.0624999999999",,,,"-31.897203325774758"
PG Foils Ltd,PGFOILQ,"Packaging","245.892895",,,"187.31277047508644","16.3155934155796",,"154.01816911250833","15.054004138671662",,"-157.98611111111111","10.259194898900859",,,"59.21646846304378"
Videocon Industries Ltd,VIDEOIND,"Home Electronics & Appliances","245.507931654716",,,"-11.936184442891404",,,"160.88165240324292","-43.458314827224385",,"-30.37146564216627","-32.69914660723824",,,"-4.899497737727843"
Accuracy Shipping Ltd,ACCURACY,"Logistics","245.26224",,,"104.97737556561052","38.4402256986784",,"58.5483870967742","34.90441636553791",,"-213.1919905771496","32.73280295161314",,,"119.88022358264571"
TPL Plastech Ltd,TPLPLASTEH,"Plastic Products","244.539405",,,"66.04244694132366","3.3336031404646915",,"31.887629374076052","3.9478480865367205","45.87872049874737","11.873479318734782","4.867370407422134","4.551591714942038",,"34.12689105195263"
ADC India Communications Ltd,ADCINDIA,"Communication & Networking","244.329",,,"133.8842975206614","16.833830766222246",,"102.42214532871988","12.097746083785065","21.461314669562558","60.52104208416832","13.948950074283296","-16.44503441725692",,"97.45065789473688"
Baid Finserv Ltd,BAIDFIN,"Diversified Financials","243.1383075",,,"17.204445464195704","8.331973070749843",,"17.48582230623827","15.953346456792161",,"-32.64659270998415","11.905366037268417","-20.648312589560046",,"-7.503234152651994"
Sky Gold Ltd,SKYGOLD,"Precious Metals, Jewellery & Watches","243.080285",,,"251.76715176715513","68.00388312790027",,"146.8580294802183","47.355699867737314",,"-52.61044176706826","37.09617372273621",,,"-0.20553954129589602"
Jaypee Infratech Ltd,JPINFRATEC,"Construction & Engineering","243.063361975",,,"-22.92197208923294",,,"-44.56943832819565",,"-27.62673549534688","4.931628572839023","-1.3467048047837382",,,"35.26449302394985"
Career Point Ltd,CAREERP,"Education Services","243.05766504000002",,,"17523.918702744115","1.7553085024243575",,"133.46666666666658","-3.099137047426137",,"727.3267326732674","-9.02533139243873",,,"3.7373384561648626"
SBI-ETF Nifty Bank,SETFNIFBK,"Equity","242.866097175",,,,,,,,,,,,,
Titan Biotech Ltd,TITANBIO,"Fertilizers & Agro Chemicals","242.539595",,,"-15.891856247939298","61.41707998785162",,"-9.924973204715945","49.37623882489333","181.20728976306683","19.811320754716988","23.7428924595976",,,"7.550863455219203"
Krebs Biochemicals and Industries Ltd,KREBSBIO,"Pharmaceuticals","242.34098664",,,"-43.493451128225274",,,"-93.39233038348084",,,"-18.18805765271104","75.55282264699761",,,"12.03976435935199"
Shreyans Industries Ltd,SHREYANIND,"Paper Products","242.0678705",,,"13.310580204777237","-16.877721847832838",,"18.67539468617606","-10.142803123169431","-18.497392106266886","35.298196948682396","7.313333809210509","-26.319370027192267",,"56.25646061608434"
Maan Aluminium Ltd,MAANALU,"Metals - Aluminium","241.48891776",,,"48.54631507775508","46.28186295238705",,"41.33580705009268","24.33247802389844",,"177.47562852744997","10.505394430762571","25.99210498948732",,"42.74725542221465"
Mercury Metals Ltd,MERMETL,"Commodities Trading","241.290248832",,,"343.5728594945702",,,"444.44444444444423",,,"-134.95145631067962","52.07356054204546",,,"3.3898305084745894"
Venus Remedies Ltd,VENUSREM,"Pharmaceuticals","241.20729846","15.790167391590888","22.4097787195554","-36.664956382500975",,"31.7031411199157","-27.279297883324936","5.855335700369291","-6.998600673739485","-68.9016990291262","8.57250265491276",,"4.438770937653824","1.099340395762538"
NINtec Systems Ltd,NINSYS,"IT Services & Consulting","239.8884",,,"110.53094444444436","40.402420849383724",,"103.03030303030297","39.534786484405934",,"712.5000000000001","43.60737378311921",,,"118.41541755888652"
Ansal Properties and Infrastructure Ltd,ANSALAPI,"Real Estate","239.25541151999997",,,"-34.954657873041924",,,"-78.68917840999724","-29.84679286562265",,"2.572891882082508","-0.9913465606847138",,,"-12.163441140954923"
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","239.23714375",,,"108.45070422535386","44.94429419554162",,"56.829268292683444","49.534879241883644",,"-63.90374331550802","34.16288662965692",,,"8.039936941671066"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","238.9289835",,,"-51.41509340608646",,,"3.4389140271491847",,"-10.133258326720707","159.00073475385747","5.7067789705181005",,,"21.217173822426005"
Maximus International Ltd,MAXIMUS,,"238.868",,,"35.32177601464038","-14.163996767553467",,"20.722135007849214","57.24153347497689",,"-132.0863309352518","46.79766236465901",,,"32.56777108433735"
Kilitch Drugs (India) Ltd,KILITCH,"Pharmaceuticals","238.56239499","24.954429456799122","26.2546556404268","70.40442998170022",,"114.42158049455301","64.637985309549","72.74462949847522","56.78156914545147","-15.00815660685155","30.23956749049468",,"-8.51121908831908","47.85069397655304"
Inspirisys Solutions Ltd,INSPIRISYS,"IT Services & Consulting","238.295491095",,,"-366.4335664335603",,,"-86.30382775119594","-39.83169542966127",,"-116.53926337734538","-10.10063572730937",,,"-15.188697692608521"
Mahalaxmi Rubtech Ltd,MHLXMIRU,"Textiles","237.78795725",,,"33.68042523210294","10.875725293908435",,"10.756385068762205","8.9197848232631","12.308915924006802","-49.088699878493316","-0.08782157185082129",,,"43.22658353407962"
J L Morison (India) Ltd,JLMORI,"FMCG - Personal Products","237.18830784000002",,,"22.111553784859936","26.53181394230364",,"19.194630872482804","32.18983393307839","-10.19041958459599","-77.55395683453237","8.778713086647016","0",,"14.813020732416193"
Megasoft Ltd,MEGASOFT,"IT Services & Consulting","237.17068181500002",,,"109.28039682301556","7.28712922232333",,"7.664233576642362","-2.2913020904452686","-18.18892370473595","-17.06948640483384","21.58317888604213",,,"211.877452460006"
Murudeshwar Ceramics Ltd,MURUDCERA,"Building Products - Ceramics","236.550566",,,"116.16107312647742","5.097193224088614",,"166.86217008797658","0.04401410155647767","0.3228970267561637","4622.448979591837","3.20611934551307",,,"52.09785932721714"
Dhunseri Tea & Industries Ltd,DTIL,"Tea & Coffee","236.154421825",,,"-406.770826034501",,,"-182.49713302752286",,"-5.9710907676488345","-28.122289679098007","5.496786096113904","6.265148474491999",,"1.4793270315673235"
Kaira Can Co Ltd,KAIRA,"Packaging","236.066048",,,"73.60406091370515","30.31576047310662",,"53.47928068803734","15.817418184447508","-10.691803982244707","247.24770642201833","12.397970283775805","22.674970759304223",,"39.167947051175986"
ICICI Prudential Nifty Low Vol 30 ETF,ICICILOVOL,"Equity","235.24006723000002",,,,,,,,,,,,,
Intrasoft Technologies Ltd,ISFT,"Retail - Online","235.11758088000002",,,"53.78319323863706","-0.732798406349211",,"17.978290366350357","-6.410939276957728","-3.2082531240449907","-4.37643020594966","-14.726242815686996","-20.62994740159002",,"-31.16161942274166"
Alufluoride Ltd,ALUFLUOR,"Commodity Chemicals","234.73176723000003",,,"740.0000000000051","-1.6832359946486908",,"490.7172995780596","22.18924556330437","-2.9448844306779853","263.3928571428571","17.99261360215725",,,"125.56008146639516"
Arshiya Ltd,ARSHIYA,"Logistics","234.49356435",,,"323.49316544776013",,,"561.1551983927673","101.08335452811544","14.501843259926762","18.12341504649198","16.207843408146914",,,"360.3086342621517"
IL & FS Investment Managers Ltd,IVC,"Asset Management","233.9543913",,,"-1.1435832274458197","4.916944703016934",,"52.11406096361862","-12.689479379190905","-25.644070821795538","-40.13035381750466","-12.991858961909386","10.064241629820891",,"-2.0467337540508113"
MK Exim (India) Ltd,MKEXIM,"Textiles","233.05359",,,"49.06450651168955","66.58667354788439",,"50.24390243902442","42.63677990489852","13.245777813338954","51.73745173745175","18.48985991071399",,,"27.24935732647815"
CAPTAIN PIPES Ltd,CAPPIPES,,"232.428",,,"1803.7037037036835","73.17685001713363",,"197.78597785977797","19.22456472138121",,"-424.4755244755244","10.415078750344664",,,"116.02453987730064"
Shri Venkatesh Refineries Ltd,SVRL,,"232.252944",,,"239.93780013526163",,,"149.18815663801283",,,"-32.78035832780359",,,,"81.72052583162706"
Gujarat Apollo Industries Ltd,GUJAPOLLO,"Industrial Machinery","231.575",,,"-81.03616646199947","-21.844175838439238",,"-75.70285714285713","-1.0215529374617005",,"77.14556661925083","-5.306483715625465","-12.64195352637012",,"-46.96959833344183"
Samrat Pharmachem Ltd,SAMRATPH,"Commodity Chemicals","231.10956",,,"222.5140712945589","57.56527873400419",,"172.99670691547735","45.22554372525054",,"270.4166666666667","24.987283009421457",,,"23.891241363940253"
Kinetic Engineering Ltd,KINETICENG,"Auto Parts","231.0643125",,,"121.07720600787772",,,"106.00858369098684","182.52345004947287","-12.944943670387588","118.3098591549296","7.8860398321972",,,"43.84191176470586"
Shree Rama Newsprint Ltd,RAMANEWS,"Paper Products","230.87198008000001",,,"9.419254254904486",,,"45.752608047690025",,"0.14950543330700672","195.8965209634255","-3.9587364941075953",,,"24.167569789603505"
Manaksia Steels Ltd,MANAKSTEEL,"Iron & Steel","230.35218575",,,"33.06967984934103","31.0794383902949",,"31.483069009858642","18.22717143107475",,"-101.5699467339501","13.034682371304207",,,"21.036066855634814"
Sigma Solve Ltd,SIGMA,"IT Services & Consulting","229.9590625",,,"149.55366833663803","51.59343972606831",,"112.85714285714297","129.04516109496046",,"212.73764258555133","83.50567748125496",,,"97.53373662168454"
Ruchi Infrastructure Ltd,RUCHINFRA,"Agro Products","229.86873504000002",,,"799.8116760828639",,,"195.40873460246348","10.049184980910963","-25.19114233801445","170.82658022690435","-9.826902220440004",,,"196.93070841729963"
Precot Ltd,PRECOT,"Textiles","229.56",,,"219.87860394537117",,,"96.92446403526331","29.295576700918446","23.084813625684397","113.61538461538461","7.254350586404845",,,"49.03255619819924"
Swastik Pipe Ltd,SWASTIK,"Iron & Steel","229.0621956",,,"979.5034342181423",,,"52.841102415788335",,,"88.23294774631032",,,,"19.945021380574257"
SPEL Semiconductor Ltd,SPELS,"Electronic Equipments","228.97310449499997",,,"-37.38183661645418",,,"-101.34228187919436",,,"64.63595839524517","-15.016089593572534",,,"-55.08586525759578"
Ultracab (India) Ltd,ULTRACAB,"Cables","228.5368875",,,"53.207196881397635","59.94865005982011",,"16.187989556135843","21.94814917636998",,"33.09352517985611","16.875612839382104",,,"19.576496984995085"
U Y Fincorp Ltd,UYFINCORP,"Diversified Financials","227.905518142",,,"-23.364485981308338","-6.621611733688737",,"-32.178932178932136","-12.636064080868682",,"-369.7286012526096","17.111779513490035",,,"454.130702836005"
Total Transport Systems Ltd,TOTAL,"Logistics","227.82305",,,"1187.0588235294165","2.858024235410883",,"427.98742138364554","12.277365716739075",,"-10.940919037199125","23.885408154351452",,,"85.20340166275307"
Annapurna Swadisht Ltd,ANNAPURNA,"FMCG - Foods","227.19837",,,"2433.9366515837164",,,"-35.81081081081074",,,,,,,"-41.72413793103449"
Thinkink Picturez Ltd,THINKINK,,"226.95048",,,"1620.0000000000064","47.19199153556084",,"1957.142857142849","36.25083857824167",,"-800","-25.414425797272667",,,"373.18181818181813"
Zee Learn Ltd,ZEELEARN,"Education Services","226.634443875",,,"69.05574516495979",,"62.55193742390378","-17.742908871454468","5.383271947650448","-19.827352268129427","402.81576830249395","8.901591523362097",,,"-9.950550327005903"
Megastar Foods Ltd,MEGASTAR,"Packaged Foods & Meats","224.7331205",,,"32.499794175156794","30.422669302306016",,"21.227364185110613","22.602565487403602","79.61416611956874","213.76021798365122","13.637035945055098",,,"13.36351954965429"
Super House Ltd,SUPERHOUSE,"Footwear","223.972875",,,"27.05503931379596","38.048595493573465",,"17.309385455185954","5.12861240499578",,"-101.6884661117717","-0.41843718541565433","0",,"21.641352997285203"
Aksharchem (India) Ltd,AKSHARCHEM,"Specialty Chemicals","223.64147616",,,"28.54989760685977","-23.007750538438188",,"29.284858170195697","-17.85741575494383","-36.29560918469856","-91.25228333671605","8.165311867760948","-47.72420414252898",,"53.86696821614634"
Insolation Energy Ltd,INA,,"223.21488",,,,,,,,,,,,,
Vikram Thermo (India) Ltd,VIKRAMTH,"Pharmaceuticals","222.640735",,,"-28.062913907284706","10.478040915538966",,"-16.765498652291065","12.131034321239987","1.0946520801171644","-59.32659932659932","15.457211900324786","-41.51964523574267",,"26.053484602917344"
Inventure Growth & Securities Ltd,INVENTURE,"Investment Banking & Brokerage","222.6",,,"11.991979300643115","92.98421362763239",,"6.0883620689655125","15.863542997445034","12.948922701736665","412.8440366972477","7.954877716871156",,,"24.643032988675518"
SPL Industries Ltd,SPLIL,"Apparel & Accessories","222.5750307",,,"55.342667649226044","70.80497685687132",,"48.62342510499287","34.74667463745451","-15.894959087600657","-72.86769644056415","5.977151281393422",,,"79.60435383552176"
Jay Jalaram Technologies Ltd,KORE,"Electrical Components & Equipments","221.487",,,"-58.287671232875894",,,"44.067796610169886",,,"-432.25806451612897",,,,"35.42740286298569"
Palred Technologies Ltd,PALREDTEC,"IT Services & Consulting","221.28711894",,,"-168.1274900398407",,,"-64.76462196861627",,,"76.97516930022573","24.646827717823115",,,"8.292641858898797"
Eimco Elecon India Ltd,EIMCOELECO,"Industrial Machinery","221.246406675",,,"-23.070090936023075","-18.904989617819645",,"-16.47906348491657","-11.914419297583677",,"-518.6311787072243","-12.640072315610274","-29.050829401480804",,"-31.78644166424207"
Modison Metals Ltd,MODISONLTD,"Electrical Components & Equipments","221.14675",,,"-34.77485510477062","0.5136305833215449",,"-25.00656685053863","-1.9411737748206703","2.9335155456871265","-40.45321023919429","12.265209256322818","-12.64195352637012",,"16.192746466882333"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","220.6636335",,,"-1150.393700787378",,,"-51.824212271973494",,"-46.90058171501595","105.05030181086518","20.58922409132975",,,"6.997458383898514"
Refex Renewables & Infrastructure Ltd,REFEXRENEW,,"220.094898",,,"-17.383447777376265",,,"132.57277734067662",,,"281.61637931034477",,,,"-8.26220957799907"
Quest Capital Markets Ltd,QUESTCAP,,"220",,,"47.683008730691746","18.83255929777359",,"40.31868662481893","21.60042409858589",,"-678.0927835051547","21.712293068851363","7.721734501594191",,"-14.712292938099392"
Sera Investments & Finance India Ltd,SERA,,"219.7",,,"-131.4285714285715",,,"-217.64705882352953",,,"-60600","31.692736706864256",,,"916.6666666666666"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","219.40688096",,,"6.842105263157899","13.182214219438837",,"7.957244655581948","15.512324328017657",,"-97.97421731123389","9.922803327886754","0",,"21.384750219106042"
GP Petroleums Ltd,GULFPETRO,"Commodity Chemicals","218.72300306999998",,,"6.764374295377569","-1.5609070646389167",,"6.666666666666599","-6.58684739453661","16.635939332149107","211.78890876565296","7.85079805639719",,,"17.515881852118675"
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","218.62411525500002",,,"127.62123197903021","7.153790111677294",,"566.04938271605","9.254929872687146","66.47125863739636","200.27813832746153","5.833274403835986",,,"45.8565372786967"
Standard Industries Ltd,SIL,"Textiles","217.43182058000002",,,"5837.620578778143",,,"1040.8408408408409",,"22.03862508420027","53.15589353612167","107.70549441215324",,,"966.0303587856486"
Kanchi Karpooram Ltd,KANCHI,"Commodity Chemicals","216.695002535",,,"-51.538693861336604","57.27756741470191",,"-45.37644672473452","44.80694109568053","87.97703489503917","-73.13131313131314","33.700470890115675","7.721734501594191",,"35.84824777622977"
Neelamalai Agro Industries Ltd,NEAGI,"Agro Products","215.15880456",,,"38.88569087695093","23.02573695549073",,"32.19754977029094","21.689318915779232",,"-192.73504273504275","8.658498266426108","-12.64195352637012",,"18.62119277767644"
Future Lifestyle Fashions Ltd,FLFL,"Retail - Apparel","214.89024081",,,"-173.09155193657259",,,"-5160.201680672309",,"0.21413472396423217","125.44122983538416","-8.27003759488627",,,"17.6641971913299"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","214.63660828",,,"-68.85418120661255","-27.009646321820814",,"-16.147488874761834","-5.443829985737203","-0.925256112244488","-36.75014560279558","17.114038918223784",,,"55.61955257185358"
Kanpur Plastipack Ltd,KANPRPLA,"Packaging","214.34557863",,,"-13.546129446304342","10.49823355424293",,"-1.008645533141147","12.625840438928183","34.49575862147665","893.1318681318681","20.95381754927037","22.39034103416604",,"38.89191367031819"
CIL Nova Petrochemicals Ltd,CNOVAPETRO,"Textiles","213.9",,,"46.90431519699998","6.953072948778782",,"24.942791762014448","1.0064921597181753",,"-158.33333333333334","6.01577518277101",,,"91.70784930363907"
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","213.421042054568",,,"-66.66666666666684",,,"-31.428571428571647",,,"-99.35064935064935",,,,"-65.31424025457437"
Praxis Home Retail Ltd,PRAXIS,"Home Furnishing","213.12195695999998",,,"111.22162449750952",,,"755.9738134206211",,,"-53.22167487684729","134.47885453411868",,,"30.086088518009934"
Sintex Industries Ltd,SINTEX,"Plastic Products","212.72237651",,,"56.264332792016674",,,"319.3141109654869","6.4603679568775885","-52.4784592464167","-85.8226795551398","9.441220614929735",,,"80.3907170545945"
VETO Switch Gears And Cables Ltd,VETO,"Electrical Components & Equipments","212.462724825",,,"35.20270270270276","0.8942224904678664",,"46.811881188118846","6.45807617594345",,"-219.4050991501416","2.3948700330673756",,,"48.18440336869736"
Vipul Ltd,VIPULLTD,"Real Estate","212.3725296",,,"24.64420825076569",,,"58.14592703648184",,,"-93.32972220072737","-9.094808440764767",,,"196.46869983948642"
Surat Textile Mills Ltd,SURATEX,"Textiles","212.29360464",,,"-129.88267770876465",,,"-130.34623217922606",,,"27.454718779790277","-46.803376227912906",,,"-68.76288659793815"
JK Agri Genetics Ltd,JK AGRI,"Seeds","212.256981325",,,"2.6022447235392425","-13.13619533254351",,"-3.601800900450481","-6.398116429020995",,"-104.16276894293733","5.486181843117421","0",,"10.160451379705515"
Sarveshwar Foods Ltd,SARVESHWAR,"Packaged Foods & Meats","211.646428",,,"-40.076335877860245","-28.98653787519563",,"33.64485981308513","-5.122197201042688","-2.447907955650963","157.54853665604173","7.632126042408527",,,"17.32435778396786"
Tirupati Forge Ltd,TIRUPATIFL,"Auto Parts","211.19",,,"1350.5588789648104","35.399274033402264",,"304.86111111111154","41.30113196259588","-11.042382453079602","140.39735099337747","40.53865763022579",,,"188.37584759444618"
Cochin Minerals and Rutile Ltd,COCHINM,"Diversified Chemicals","210.8619",,,"-23.333333333333506",,,"-54.05143134400785","175.1944973540788","-8.902320261203423","186.49835345773874","14.188630349532882",,,"21.23490830095667"
Mangalam Drugs and Organics Ltd,MANGALAM,"Pharmaceuticals","210.19913344",,,"-29.721030042918525","-3.3737822069206724",,"-15.305067218200666","1.2327517549561184","-9.690869368336429","-6.678765880217786","8.273741126695189",,,"17.27579932414869"
Indag Rubber Ltd,INDAG,"Auto Parts","209.34375",,,"-17.460317460316475","-37.53982402713116",,"-4.120879120878752","-28.030344440234668","0.01904672522163864","-46.102598267821456","-1.9348244600007058","0",,"-0.475699220541026"
ABM Knowledgeware Ltd,ABMKNO,"Software Services","209.323023",,,"-26.66333166583293","-4.359530326064043",,"-32.42375601926166","-7.515188056463495","-24.030223324468068","-75.2829064919595","-2.43594898749222","0",,"5.580309781455539"
