Name,Ticker,"Sub-Sector","Market Cap","PS Premium vs Sector","Forward PS Ratio","PS Premium vs Sub-sector","PS Ratio","Price / CFO","Price / Sales","Forward PE Ratio","PE Premium vs Sector","PE Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PB Premium vs Sub-sector","Price / Free Cash Flow","Sector PB","Sector PE","Sector Dividend Yield","EV/EBITDA Ratio","EV / EBIT Ratio","EV / Free Cash Flow","EV / Revenue Ratio","EV / Invested Capital","Enterprise Value","Dividend Yield vs Sub-sector","Dividend Yield vs Sector","Dividend Yield","PE Ratio"
Consolidated Construction Consortium Ltd,CCCL,"Construction & Engineering","57.784122260000004","-85.54721290017552",,"-73.23096754230492","0.4243216497283008","7.408220802564103","0.4243216497283008",,"-100.74678571449658","-101.23681356246516","-0.10830732167491375","-102.13813430156246","-103.8798600630551","7.573279457404981","5.06550601595826","54.935827136266845","0.5805016216087817",,,"197.31377749148103","11.05525130165957",,"1505.5041222600003",,,,"-0.4102529091941782"
Gujarat Credit Corporation Ltd,GUJCRED,"Real Estate","57.75","2728.423474683988",,"2728.423474683988","222.1153846153846","35.648148148148145","222.1153846153846",,"-20.443009823203887","-20.443009823203887","4.136819484240688","74.20020365428029","74.20020365428029","36.78343949044586","2.3747500849371375","48.3929820804471","1.3730759147041014","1073.857142857143","1252.8333333333333","47.87898089171974","289.1153846153846","2.393949044585987","75.17",,,,"38.5"
Kaycee Industries Ltd,KAYCEEI,"Electrical Components & Equipments","57.6859789","-34.17629166458891",,"-41.396091285581946","1.932528606365159","79.02188890410959","1.932528606365159",,"-44.145682463874955","-27.114342776070025","3.4813505672902836","-31.2733899372992","-43.525882814976654","160.2388302777778","5.06550601595826","54.935827136266845","0.5805016216087817","18.551882783505153","20.924798023255814","149.9610525","1.8085755075376884","3.2580554556427277","53.9859789","-0.1940285191004847","-0.03036793912393787","0.5501336824848438","30.68403132978723"
Shree Ganesh BioTech India Ltd,SHREEGANES,"Agro Products","57.401856","-85.01753470732103",,"-29.324476761181288","0.7896802311184482","16.0789512605042","0.7896802311184482",,"-53.39667783328338","36.014768247881165","0.9516222811671088","-89.68329503991066","-68.8905847479967","16.0789512605042","9.224091266043816","48.87744741507376","1.423352309122852","16.436061891117504","16.436061891117504","16.067746778711488","0.7891299490989132","0.950959151193634","57.361856",,,,"22.77851428571433"
Containe Technologies Ltd,CONTAINE,,"57.1326","737.3433312481761",,"660.4150237883217","27.600289855072464",,"27.600289855072464",,"222.48118790779125","2394.470248870708","12.053291139240505","411.005209425521","183.89128239347136",,"2.358741342928965","354.3313665560947","0.7875993391502819","156.5594736842106","205.14689655172427",,"28.74038647342995","8.343983169705469","59.492599999999996",,,,"1142.6520000000044"
Visco Trade Associates Ltd,VISCO,,"56.769096","-25.24858351712229",,"-32.11613680817499","2.4639364583333334",,"2.4639364583333334",,"23.242082147710725","976.87375729234","0.8258524294442826","-64.9875798412563","-80.54868976827234",,"2.358741342928965","354.3313665560947","0.7875993391502819","336.29548000000716","336.29548000000716",,"2.9192315972222223","0.8458135814889335","67.259096",,,,"436.6853538461682"
VR Films & Studios Ltd,VRFILMS,"Movies & TV Serials","56.71848","24.0131860443993",,"83.73344867642604","4.002715596330274",,"4.002715596330274",,"108.8558404227738","-22.875205332986173","4.932041739130435","-26.943085077427824","106.28882865843725",,"6.750958132241903","-346.1968189828221","0.7292787809264867","19.506078947368415","21.407393501805046",,"4.184790402258291","3.3220436974789913","59.29848","0.07976871054937873","-0.24548584430336146","0.4837929366231252","30.658637837837826"
GV Films Ltd,GVFILM,"Movies & TV Serials","56.706925646","1622.4596727631342",,"2451.933919103851","55.595025143137256",,"55.595025143137256",,"87.95590641766645","-204.89103237440966","2.5869947831204385","-61.6795907714905","8.204299919305607",,"6.750958132241903","-346.1968189828221","0.7292787809264867",,,,"70.92835847647059","1.9124220366375901","72.346925646",,,,"-41.69626885735294"
Universal Starch Chem Allied Ltd,UNIVSTAR,"Packaged Foods & Meats","56.7","-97.65348628934176",,"-91.57045192592874","0.12367760933580545","1.6472980825101684","0.12367760933580545",,"-89.85975338645613","-84.9205632092216","1.0843373493975905","-88.24450758212564","-72.82905861937154","3.581806696146557","9.224091266043816","48.87744741507376","1.423352309122852","3.70075349838536","4.379617834394904","6.515476942514213","0.22497546079179845","1.008014073494918","103.14",,,,"4.956293706293704"
KKV Agro Powers Limited,KKVAPOW,"Renewable Energy","56.6308125","-96.31902563919841",,"-99.16206266474862","0.12650972321508355","23.69490062761506","0.12650972321508355",,"79.81927213558626","-31.059784310069706","2.738433873307543","-21.56207009055596","-50.32445769632354",,"3.491211301049177","26.464859690537352","1.5970281603857173","13.471163504464402","19.722487745098288",,"0.13481997252256278","2.318509892431809","60.350812499999996","-0.20424058277933255","-1.096417295938028","0.5006108644476892","47.588918067228434"
Khandwala Securities Ltd,KHANDSE,"Investment Banking & Brokerage","56.59161655","346.6185742672803",,"198.80735874272747","8.912065598425196","17.148974712121213","8.912065598425196",,"1968.7092700926523","1905.9438669997949","2.815503310945273","19.368607480449924","-4.146680969542917","17.306304755351682","2.358663111158764","22.79666898588442","0.8987054277845777","154.34747585714223","900.3602758333117","16.52037203363914","8.507341188976376","2.033180901392548","54.02161655",,,,"471.59680458332764"
Swarnsarita Jewels India Ltd,SWARNSAR,"Precious Metals, Jewellery & Watches","56.576128","-96.13798961003573",,"-92.86822226276293","0.06663227022188721","7.319033376455368","0.06663227022188721",,"-94.56319184875926","-91.42612157583858","0.5071817839533842","-91.09701135232103","-94.50789569847385","7.563653475935828","5.696758740511342","139.11937419034422","0.614726513338826","7.90975088319085","8.037992356687864","18.55830588235294","0.16349004569651857","0.5844643509746958","138.816128",,,,"7.563653475935757"
Mauria Udyog Ltd,MUL,"Gas Distribution","56.4768","-93.32275433807915",,"-93.95108400591516","0.2294872003250711","3.576744775174161","0.2294872003250711",,"-194.84577017793464","-181.0391298383115","2.1057718120805373","-39.68363325795515","-64.05787868738395","5.840413650465358","3.491211301049177","26.464859690537352","1.5970281603857173","413.51268817204624",,"39.76905894519132","1.5626444534741972","1.0386118238042508","384.56679999999994",,,,"-25.10079999999993"
Welcast Steels Ltd,ZWELCAST,"Metals - Diversified","56.3496163","-61.14320487450166",,"-25.773820948831826","0.6500128769177529","20.26964615107914","0.6500128769177529",,"-938.4072262111124","-1858.798156212369","1.7327680289052894","-34.89365196027568","32.391085972375315","62.610684777777784","2.661442518397821","13.71639143169999","2.279245572413523","72.934566623377",,"62.39957366666667","0.6478211593032644","1.588224442873303","56.159616299999996",,,,"-114.99921693877457"
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","56.2933248","-85.68209368339318",,"-88.80834409387143","0.2470305634544497","3.238971507479862","0.2470305634544497",,"-97.20165670741011","-87.31861072025592","1.0619378381437468","-81.35891150537951","-93.66006938549882",,"5.696758740511342","139.11937419034422","0.614726513338826","3.718222551674984","4.502948847647823",,"0.4578432718974899","1.0240805339615233","104.3333248","-0.5901249903261722","-0.09389318000549263","0.5208333333333334","3.8930376763485515"
SKP Securities Ltd,SKPSEC,"Investment Banking & Brokerage","56.274732","41.219209738478376",,"-5.518172559395514","2.817963545317977","106.1787396226415","2.817963545317977",,"-54.53866209730388","-55.91797587515317","1.8366426892950396","-22.132046725709216","-37.471820062307835",,"2.358663111158764","22.79666898588442","0.8987054277845777","5.7045399730821","6.160571511627907",,"2.122420230345518","1.2554719194312798","42.384732",,,,"10.363670718232045"
Polylink Polymers (India) Ltd,POLYLINK,"Commodity Chemicals","56.16321","-27.2355335864565",,"-57.02569346477332","1.217234720416125","117.0066875","1.217234720416125",,"365.29606466286816","141.29335001966334","2.2016154449235597","-17.277362569193333","-50.24689022138433",,"2.661442518397821","13.71639143169999","2.279245572413523","23.87786419753091","37.67740909090921",,"1.2575468140442132","2.119182249817385","58.02321",,,,"63.82182954545489"
Sandu Pharmaceuticals Ltd,SANDUPHQ,"FMCG - Personal Products","56.123929679999996","-83.76289220882276",,"-89.09212151331747","0.855808625800549","59.07782071578947","0.855808625800549",,"-27.325430521443593","-30.358188546838196","1.538906763915547","-83.31644040014383","-88.46422855186522","510.2175425454546","9.224091266043816","48.87744741507376","1.423352309122852","17.611501586440674","21.468565983471073","472.30845163636366","0.7922221665141811","1.4245662100356455","51.953929679999995","0.05819687815878716","-0.2459582745859601","1.1773940345368918","35.52147448101265"
Reliable Data Services Ltd,RELIABLE,"Outsourced services","56.0892","-74.73705854144085",,"-32.990675502004635","1.0474173669467788","8.669119010819166","1.0474173669467788",,"-38.15034221258933","289.544190097772","1.3518727404193782","-81.28457214449408","-29.40254414458703","13.013735498839909","7.223306626258447","26.059297308153045","1.8554224046316583","9.56141361256545","10.034230769230776","16.948770301624126","1.3641307189542482","1.3124182536830755","73.04919999999998","-3.842071287236991","-1.7634260844844643","0.09199632014719412","16.11758620689658"
WAA Solar Ltd,WAA,"Renewable Energy","56.0520779","-65.34398036840788",,"-92.11090056758991","1.1910768784530386","1.8081315451612903","1.1910768784530386",,"-70.82670387323876","-88.81536276129154","0.29397429013478776","-91.57959044053156","-94.66726860629076","1.8081315451612903","3.491211301049177","26.464859690537352","1.5970281603857173","4.80843887234629","8.659487482621643","5.625873480645161","3.705951506587335","0.570706102621159","174.4020779",,,,"7.7206718870523305"
Marsons Ltd,MARSONS,"Heavy Electrical Equipments","56","1089.006837127266",,"924.1931448011105","34.5679012345679","164.70588235294116","34.5679012345679",,"-179.491185143505","-157.2036644911222","-224","-4565.26162725869","-5345.935513792241","169.6969696969697","5.016503369759274","54.61090136574126","0.5870987932523462","2618.6666666666692",,"238.06060606060606","48.49382716049382",,"78.56",,,,"-43.41085271317829"
MediCaps Ltd,MEDICAPQ,"Pharmaceuticals","55.8030531","-80.57090999798419",,"-78.58613486470036","0.7769848663324979","7.949152863247864","0.7769848663324979",,"-84.28806929298653","-83.12354851009795","0.4799849741957682","-88.84827496577756","-87.32442864613472","13.192211134751775","4.304132075735273","35.19956037429971","0.9002797474416026","1.5884403577371025","1.8700345837414267","4.513724137115839","0.2658459078251183","0.16422718991914675","19.0930531",,,,"5.53053053518334"
Garment Mantra Lifestyle Ltd,GARMNTMNTR,,"55.71314775","-91.71939516831499",,"-92.4801499157086","0.272943110670194","7.4284197","0.272943110670194",,"-95.63237245253869","131.07589478572484","1.5527633152173907","-34.169835116840396","-63.42775066840546","9.088604853181076","2.358741342928965","354.3313665560947","0.7875993391502819","10.790685812294198","12.061735920245418","16.03640256933116","0.4815948841367823","1.23620658639336","98.30314775000001",,,,"15.47587437500005"
Pan India Corp Ltd,PANINDIAC,"Diversified Financials","55.4924335","138947.17856189984",,"183589.15448102914","2774.621675","554.9243349999999","2774.621675",,"-1621.3964355483422","-2328.5909880117815","4.009568894508661","69.99328456613883","244.7066452104729","554.9243349999999","2.358663111158764","22.79666898588442","0.8987054277845777",,,"553.9243349999999","2769.621675","4.002343460982649","55.392433499999996",,,,"-346.8277093749999"
Binayak Tex Processors Ltd,ZBINTXPP,"Textiles","55.41027","-87.36542514613092",,"-90.12412770708518","0.21798760769503125","5.338176300578034","0.21798760769503125",,"-92.00214901359439","-63.755747184926136","0.6729447413164926","-88.18723467204283","-95.98241741268241",,"5.696758740511342","139.11937419034422","0.614726513338826","7.749067124332551","10.313732994923821",,"0.3996627326015972","0.7610898261911896","101.59027",,,,"11.126560240963775"
IM+ Capitals Ltd,IMCAP,,"55.3252326","468.972341621005",,"416.69978196840873","18.75431613559322","7.476382783783784","18.75431613559322",,"-84.06736622605652","213.3615092949822","0.8698935943396225","-63.12043298230263","-79.51138778694575","10.826855694716242","2.358741342928965","354.3313665560947","0.7875993391502819","34.46908857142858","40.5074690510949","10.860123796477493","18.81194325423729","0.843520787353701","55.495232599999994",,,,"56.45431897959186"
Sanwaria Consumer Ltd,SANWARIA,"FMCG - Foods","55.2075","852.2202440601282",,"1074.1357003534715","50.18863636363636","21.31563706563707","50.18863636363636",,"-116.78318955806881","-110.30272378962718","-0.09621886818760131","-101.04312571734636","-100.46442201810825","21.31563706563707","9.224091266043816","48.87744741507376","1.423352309122852",,,"372.6167953667954","877.3431818181817",,"965.0775",,,,"-8.203194650817236"
Ace Integrated Solutions Ltd,ACEINTEG,"Education Services","55.131","254.64995295305278",,"109.77086965031452","6.118867924528302","24.612053571428568","6.118867924528302",,"-59.97115490780877","201.7352542049925","3.0816657350475123","-45.904928128114804","12.151930547619248","30.62833333333333","5.696758740511342","139.11937419034422","0.614726513338826","30.93511904761904","34.64733333333332","28.872777777777774","5.768146503884573","2.6102963335007536","51.971000000000004",,,,"55.68787878787875"
Chandra Prabhu International Ltd,CHANDRAP,,"55.00775","-97.70097872313436",,"-97.91219413387851","0.07577973246635164",,"0.07577973246635164",,"-99.23222647774783","105.46274812527052","1.4075678096212894","-40.32547002913667","-66.84754181136154",,"2.358741342928965","354.3313665560947","0.7875993391502819","2.143282132768354","2.1585259601706897",,"0.08361838570582318","1.2873329798515374","60.69775","0.01307749891652954","0.22080402219425588","1.0084033613445378","2.7204624134520143"
Axis Technology ETF,AXISTECETF,"Equity","54.986265108",,,,,,,,,,,,,,,,"0",,,,,,"54.986265108",,,,
T & I Global Ltd,TIGLOB,"Agro Products","54.933868","-90.27660512868968",,"-54.13264728046456","0.5124906054669278","7.961430144927536","0.5124906054669278",,"-87.09632228589427","-62.33979355482737","0.8489239375676092","-90.79666589279412","-72.24788888006411","8.260732030075188","9.224091266043816","48.87744741507376","1.423352309122852","2.2490056892778987","2.4297768321512994","4.636671879699247","0.28765619927232017","0.47649309225776526","30.833867999999995",,,,"6.306988289322615"
Biogen Pharmachem Industries Ltd,BIOGEN,,"54.818652","570.604701705557",,"508.9949858916993","22.104295161290324","39.15618","22.104295161290324",,"34837624328845310","247871490062626850","1.0127221873268057","-57.06514449484916","-76.14734455948401","39.15618","2.358741342928965","354.3313665560947","0.7875993391502819","123260486374981630","123260486374981630","39.09903714285715","22.072037096774196","1.011244263809348","54.738652",,,,"123440630360076450"
Vaswani Industries Ltd,VASWANI,"Iron & Steel","54.6","-91.30088984417988",,"-82.93151810874667","0.1455223880597015",,"0.1455223880597015",,"-9.940298525443865","100.76018407557633","0.5110923897781522","-80.79641449157324","-68.78889025253837",,"2.661442518397821","13.71639143169999","2.279245572413523","5.018237082066872","6.15661901802362",,"0.26401918976545846","0.6203268833364645","99.06",,,,"12.352941176470607"
Naturite Agro Products Ltd,NAPL,"Packaged Foods & Meats","54.5488","-7.5116292892303",,"232.2525513734391","4.874781054512957",,"4.874781054512957",,"313.34522009077955","514.6806243157977","4.067770320656227","-55.90058463937032","1.9287484598897577",,"9.224091266043816","48.87744741507376","1.423352309122852","84.67942028985492","102.50666666666643",,"5.221519213583556","3.1329115281501343","58.4288",,,,"202.03259259259167"
National Fittings Ltd,NATFIT,"Iron & Steel","54.499092","-51.8208517963707",,"-5.467926728176052","0.8059611357586514","14.229527937336814","0.8059611357586514",,"198.7430120108266","565.9549287927645","1.056183953488372","-60.31535732268263","-35.50153759843237",,"2.661442518397821","13.71639143169999","2.279245572413523","11.01218553791886","22.46010503597118",,"0.923382017154688","0.8930076086956519","62.439091999999995","-1.2829984902244143","-0.6125789057468565","1.6666666666666667","40.976760902255485"
We Win Ltd,WEWIN,"Outsourced services","54.412155","-68.95241506369427",,"-17.647052411186635","1.287252306600426","86.3685","1.287252306600426",,"-1.971214442286395","517.4091376156406","2.576333096590909","-64.33305091569389","34.54118617629087",,"7.223306626258447","26.059297308153045","1.8554224046316583","9.926065082644635","12.709564814814827",,"1.1365544121126097","2.203768577981651","48.042155",,,,"25.545612676056383"
Alfred Herbert (India) Ltd,ALFREDHE,"Industrial Machinery","54.40888737","223.42354818012484",,"93.45128321033518","9.495442821989528","1813.6295790000001","9.495442821989528",,"-43.405252266909066","-37.11540776014082","0.510019566647919","-89.93151789690576","-94.24489319399662",,"5.06550601595826","54.935827136266845","0.5805016216087817","25.76274752173913","28.21634252380952",,"9.306961146596858","0.49830767492057565","53.328887370000004","-0.10131682090220423","-0.1551507071043156","0.4253509145044661","31.090792782857136"
Tera Software Ltd,TERASOFT,"IT Services & Consulting","54.36464","-89.93834109744722",,"-90.8008273366366","0.41716267648864336",,"0.41716267648864336",,"-259.25112906960436","-252.15314052722618","0.5062355899059505","-92.99163643329688","-93.3263226197961",,"7.223306626258447","26.059297308153045","1.8554224046316583","9.371281501340508","9.791282913165295",,"0.8046703499079191","0.6244544750789021","104.86464000000001",,,,"-41.49972519083874"
Modern Dairies Ltd,MODAIRY,,"54.33527613","-93.19306725605897",,"-93.81843297576187","0.22436832031217738","3.23809750476758","0.22436832031217738",,"-96.9021022419509","122.0417019857895","-0.5029181426323583","-121.32146214929442","-111.84523586143456","3.6663479170040483","2.358741342928965","354.3313665560947","0.7875993391502819","8.480843603312964","19.339021099403446","6.563783814439946","0.40168177780071845",,"97.27527613",,,,"10.976823460605985"
ANI Integrated Services Ltd,AISL,"Construction & Engineering","54.24832","-87.19509453760863",,"-76.28312604531241","0.3759412335412335","25.83253333333333","0.3759412335412335",,"-80.97330889558161","-68.48832382573957","1.2326362190411273","-75.66607925925155","-55.84364967598825","43.74864516129031","5.06550601595826","54.935827136266845","0.5805016216087817","7.740378728923468","8.220154269972443","48.12767741935483","0.41357117117117115","1.1558845632384274","59.67832",,,,"10.452470134874744"
Shalimar Wires Industries Ltd,SHALIWIR,"Electrical Components & Equipments","54.213495963999996","-83.43445124778589",,"-85.25142488277686","0.4863505513949941","2.3217771290792286","0.4863505513949941",,"-1196.5015160025737","-1530.8514930684382","2.0692174032061077","-59.150825274172206","-66.43336433627037","2.9722311383771927","5.06550601595826","54.935827136266845","0.5805016216087817","6.513718305468381","10.958679677120006","7.510060085745613","1.2288821742531622","1.2348642924727304","136.98349596399999",,,,"-602.3721773777193"
Rungta Irrigation Ltd,RUNGTAIR,"Building Products - Pipes","54.099700875","-74.36084939990693",,"-67.13003477899152","0.7527438552247113",,"0.7527438552247113",,"-23.06406672688246","45.17170675140151","0.8182047924228675","-83.84752106018209","-83.2131745267506",,"5.06550601595826","54.935827136266845","0.5805016216087817","18.561079346522746","26.506746874999923",,"1.0769403210658133","0.8646079186215373","77.39970087500001",,,,"42.26539130859346"
Nitin Fire Protection Industries Ltd,NITINFIRE,"Business Support Services","54.06988007","-70.15605202590365",,"-69.8951964748772","0.8761931626964836",,"0.8761931626964836",,"-100.44729918018484","99.36885431300009","0.15707486294047585","-96.8991278966873","-94.3737356712318",,"5.06550601595826","54.935827136266845","0.5805016216087817",,,,"14.13806319996759","0.7431072083180729","872.4598800699999",,,,"-0.24572750440828942"
Viviana Power Tech Ltd,VIVIANA,"Electrical Components & Equipments","54.0285","-44.23452769401475",,"-50.351100977423265","1.6372272727272728","168.8390625","1.6372272727272728",,"-66.2033033573752","-55.89786867949278","8.016097922848667","58.24870995306149","30.036330645649237","245.58409090909092","5.06550601595826","54.935827136266845","0.5805016216087817","11.353326996197726","11.77879684418147","271.44772727272726","1.8096515151515151","4.517284417549169","59.7185",,,,"18.566494845360854"
Rasandik Engineering Industries India Ltd,RASANDIK,"Auto Parts","54.014","-84.90086481663012",,"-86.50352522295269","0.26050930838236713","4.482489626556017","0.26050930838236713",,"-114.27413568445488","-133.3966852417122","0.5639381916892879","-90.10071836676256","-87.24028806262523","4.839964157706094","5.696758740511342","139.11937419034422","0.614726513338826","8.751950464396275","18.190990990990954","12.665232974910394","0.6817015530047265","0.7708971911644397","141.344",,,,"-19.858088235294225"
Transwarranty Finance Ltd,TFL,"Diversified Financials","53.935552439999995","63.21993676247651",,"115.62272955433853","3.2569778043478252","3.400728401008827","3.2569778043478252",,"-203.76930097673147","-252.00464756293144","2.8765627967999996","21.957340291246677","147.30097861149028","3.422306626903553","2.358663111158764","22.79666898588442","0.8987054277845777",,,"4.829032515228426","4.595745920289854","1.2336772968066136","76.10555244",,,,"-23.655944052631597"
Vineet Laboratories Ltd,VINEETLAB,"Specialty Chemicals","53.88511345","-83.17574801819872",,"-94.2135052576356","0.2814431915282566","6.988990071335928","0.2814431915282566",,"-40.8355472383081","-76.90038548870459","1.6220684361830229","-39.053035150295024","-77.50383738618213","6.988990071335928","2.661442518397821","13.71639143169999","2.279245572413523","4.602743048780495","5.410522454387499","8.077187217898832","0.32526435521780006","1.0426103038674033","62.27511344999999","1.2287392953052556","-0.5683819572604589","1.7108636151530643","8.115227929216895"
Gujarat Hotels Ltd,GUJHOTE,"Hotels, Resorts & Cruise Lines","53.877400875","774.7163572600933",,"52.322737069174494","15.091708928571428","57.31638390957447","15.091708928571428",,"-85.70942411998558","112.01508557840617","1.4688495331243183","-74.21604810681391","-72.26628735019294","57.31638390957447","5.696758740511342","139.11937419034422","0.614726513338826","5.836175822884014","5.929108558917198","19.80574561170213","5.214958228291317","0.5075627283260633","18.617400875","1.3290924921219966","0.791248882091754","1.40597539543058","19.880959732472327"
Starcom Information Technology Ltd,STARCOM,"Software Services","53.806456","258.5006624338857",,"181.9897125882775","14.863661878453039",,"14.863661878453039",,"-138.8845579425313","-134.380222053933","-9.088928378378375","-225.82780779841116","-231.8706620599669",,"7.223306626258447","26.059297308153045","1.8554224046316583",,,,"19.952059668508287",,"72.226456",,,,"-10.13304256120527"
ICICI Prudential Sensex ETF,ICICISENSX,"Equity","53.792091600000006",,,,,,,,,,,,,,,,"0",,,,,,"53.792091600000006","0","0","0",
SM Auto Stamping Ltd,SMAUTO,,"53.57937","-70.65351028545959",,"-73.34962751644343","0.9673112475176024","16.639555900621115","0.9673112475176024",,"-96.0102214272707","128.3874798840259","2.9634607300884945","25.637376008707246","-30.201580857149427","49.1553853211009","2.358741342928965","354.3313665560947","0.7875993391502819","10.998125220458542","13.796320796460156","57.210431192660536","1.1258236143708251","2.314750185597624","62.35937",,,,"14.13703693931396"
Vadivarhe Speciality Chemicals Ltd,VSCL,"Specialty Chemicals","53.5597225","44.74321434672458",,"-50.21734994719377","2.421325610307414","32.46043787878788","2.421325610307414",,"-140.6749675247872","-115.88075315876843","10.143886837121224","281.142435615247","40.68366212774112","71.41296333333334","2.661442518397821","13.71639143169999","2.279245572413523",,,"102.89296333333336","3.4886854656419533","2.5991823004378585","77.1697225",,,,"-5.579137760416666"
NRB Industrial Bearings Ltd,NIBL,"Industrial Machinery","53.42858325","-74.2671540189079",,"-84.60825717945637","0.755494672652715",,"0.755494672652715",,"-109.62934211312076","-110.69953090307081","1.48992145147797","-70.58691773765239","-83.18759191501643",,"5.06550601595826","54.935827136266845","0.5805016216087817","16.205358784722225",,,"1.6498668445984164","1.1111187815446149","116.67858325",,,,"-5.2899587376237625"
Khfm Hospitality and Facility Management Services Ltd,KHFM,"Business Support Services","53.41885367","-81.25197867793686",,"-81.08810875573799","0.5504261068521381","5.111852025837321","0.5504261068521381",,"-105.05661178015902","92.86504680254184","2.8566231909090902","-43.606360708887784","2.321382676198374","5.417733637931034","5.06550601595826","54.935827136266845","0.5805016216087817",,,"9.60941720791075","0.9762890640906748","1.3576279362372832","94.74885366999999",,,,"-2.777891506500258"
Barak Valley Cements Ltd,BVCL,"Cement","53.4056","-82.08570400427975",,"-87.84103084433491","0.299677908085966",,"0.299677908085966",,"-185.9505631054161","-145.27994163185656","0.49463369454478096","-81.41482706744503","-79.38520381004949",,"2.661442518397821","13.71639143169999","2.279245572413523","8.95624386825508","14.775213872832365",,"0.7171628977049549","0.6873855752164792","127.8056",,,,"-11.78931567328919"
RO Jewels Ltd,ROJL,,"53.321929360000006","-67.50970520918662",,"-70.4946497281849","1.0709365205864634",,"1.0709365205864634",,"-11.478791435093418","729.8329547965234","5.284631254707632","124.04454267738598","24.4689708847523",,"2.358741342928965","354.3313665560947","0.7875993391502819","244.4633152727298","256.1044255238123",,"1.0801753235589477","4.989047250463822","53.78192936000001",,,,"313.6584080000042"
Tanvi Foods (India) Ltd,TANVI,"Packaged Foods & Meats","53.104238625","-87.56893945417306",,"-55.34301717191176","0.6552034376927822",,"0.6552034376927822",,"-13.771640378349911","28.22913959020116","1.9205872920434002","-79.17857448881102","-51.87460363928035",,"9.224091266043816","48.87744741507376","1.423352309122852","17.42181491273104","20.153025801662757",,"1.04681355490438","1.421414619282962","84.844238625",,,,"42.14622113095272"
Kwality Ltd,KWALITY,"FMCG - Foods","53.09796404","-91.66458372801213",,"-89.72201034025674","0.43933446996524905","38.47678553623189","0.43933446996524905",,"-100.07758250008251","-100.0476256951334","-0.025400498481173733","-100.27537128318188","-100.12260122144215","44.998274610169496","9.224091266043816","48.87744741507376","1.423352309122852",,,"1718.515223762712","16.77848720867119",,"2027.84796404",,,,"-0.03792034568112838"
Ashnoor Textile Mills Ltd,ASHNOOR,"Textiles","53.086461085","-88.27045411095064",,"-90.8315476702675","0.20237290746035377",,"0.20237290746035377",,"-95.73166359468426","-80.65697097420255","1.051217051188119","-81.54710250036389","-93.72407411627512",,"5.696758740511342","139.11937419034422","0.614726513338826","7.259691324584201","8.982409072990356",,"0.5324659236238183","0.9423590681756848","139.676461085",,,,"5.938082895413874"
Banaras Beads Ltd,BANARBEADS,"Apparel & Accessories","53.02341378","12.531682608032229",,"-61.849714066977505","1.9415384027828635",,"1.9415384027828635",,"-86.9473943115427","-70.96507696003499","1.0269884520627541","-81.97240748920022","-91.43327406182613",,"5.696758740511342","139.11937419034422","0.614726513338826","8.727231044943819","11.478673344827586",,"1.7064596770413767","0.8114820438795054","46.60341378","1.8068676663682322","1.8799910193503717","2.4947175326891977","18.158703349315072"
Lee & Nee Softwares (Exports) Ltd,LEENEE,"IT Services & Consulting","52.9853","77.0037001905078",,"61.830928267064586","7.338684210526316","12.954841075794622","7.338684210526316",,"653.058877725204","619.4942598976379","0.9555509467989179","-86.77128085182952","-87.4030217028615","13.115173267326734","7.223306626258447","26.059297308153045","1.8554224046316583","127.1632499999999","141.29249999999988","12.59042079207921","7.045055401662051","0.9163267879661322","50.865300000000005",,,,"196.2418518518516"
Eighty Jewellers Ltd,EIGHTY,,"52.679079765","-86.3728779588666",,"-87.62482730276429","0.44917359963335607","114.5197386195652","0.44917359963335607",,"-92.8177877528325","151.10180978033569","4.633164447229551","96.42528677927538","9.124966888231658","114.5197386195652","2.358741342928965","354.3313665560947","0.7875993391502819","14.372658538740904","14.839769941249983","129.04147774999998","0.5061313076824693","3.2614878991758234","59.359079765",,,,"25.448830804347768"
HEC Infra Projects Ltd,HECPROJECT,"Electrical Components & Equipments","52.5663596","-59.73782922628618",,"-64.15394026960819","1.1820634045423881",,"1.1820634045423881",,"87.62126412999747","144.8315501564382","1.7904073433242507","-64.65491625745206","-70.95619295975683",,"5.06550601595826","54.935827136266845","0.5805016216087817","24.99304694117649","26.89125303797471",,"1.9108693411288509","1.3176672290277562","84.9763596",,,,"103.07129333333404"
Krishanveer Forge Ltd,KVFORGE,,"52.50912","-76.61775138262368",,"-78.76592256117596","0.7707195068251872",,"0.7707195068251872",,"-96.05871994198661","128.0424104557842","1.5637022036926744","-33.70607555676501","-63.17010692269874",,"2.358741342928965","354.3313665560947","0.7875993391502819","7.485901464713717","9.40119063545151",,"0.8251742257448995","1.4448501670521718","56.219120000000004",,,,"13.965191489361711"
Rama Vision Ltd,RAMAVISION,"FMCG - Personal Products","52.18671453","-84.24364365666614",,"-89.41508410264152","0.830469677434755","141.04517440540542","0.830469677434755",,"-27.36697961033422","-30.398003764669316","2.692812927244582","-70.80674020260946","-79.81445321467113",,"9.224091266043816","48.87744741507376","1.423352309122852","21.119514916981107","24.654940321585865",,"0.8906224463717378","2.019001245670996","55.966714530000004",,,,"35.501166346938696"
